sex,age,age_cat,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,race,two_year_recid
Male,39,25 - 45,0,0,0,0,F,Caucasian,0
Male,31,25 - 45,0,0,0,0,M,African-American,0
Male,22,Less than 25,0,0,0,3,F,Caucasian,1
Female,33,25 - 45,0,0,0,0,F,African-American,0
Male,23,Less than 25,0,0,0,1,F,African-American,1
Female,29,25 - 45,0,0,0,0,F,Caucasian,0
Male,62,Greater than 45,0,0,0,2,F,Caucasian,0
Female,56,Greater than 45,0,0,0,1,F,African-American,1
Female,24,Less than 25,0,0,0,4,F,African-American,1
Female,44,25 - 45,0,0,0,0,M,Caucasian,0
Male,22,Less than 25,0,1,0,2,F,African-American,1
Female,28,25 - 45,0,0,0,4,F,African-American,1
Male,30,25 - 45,0,0,0,0,F,African-American,0
Male,32,25 - 45,0,0,0,1,M,Caucasian,1
Male,51,Greater than 45,0,0,0,3,F,Caucasian,0
Male,21,Less than 25,0,0,0,0,F,African-American,0
Male,21,Less than 25,0,0,0,2,F,African-American,1
Male,27,25 - 45,0,0,0,3,F,African-American,1
Female,31,25 - 45,0,0,0,0,F,African-American,0
Male,33,25 - 45,0,0,0,0,M,African-American,1
Female,49,Greater than 45,0,0,0,2,F,Caucasian,0
Male,20,Less than 25,0,0,5,0,M,Caucasian,0
Male,31,25 - 45,0,0,1,10,F,African-American,1
Male,25,25 - 45,0,0,0,5,F,African-American,1
Male,23,Less than 25,0,1,0,4,F,African-American,1
Male,26,25 - 45,0,0,0,0,M,Caucasian,0
Male,28,25 - 45,0,0,0,1,M,Caucasian,0
Female,28,25 - 45,0,0,0,13,F,African-American,1
Male,39,25 - 45,0,0,0,0,F,Caucasian,1
Male,52,Greater than 45,0,0,0,4,M,African-American,0
Male,30,25 - 45,0,0,0,2,F,African-American,1
Female,21,Less than 25,0,0,0,0,M,African-American,1
Male,25,25 - 45,0,0,0,2,M,African-American,1
Male,22,Less than 25,0,0,0,0,F,African-American,0
Male,61,Greater than 45,0,0,0,20,M,African-American,1
Male,24,Less than 25,0,0,2,2,F,Caucasian,0
Female,26,25 - 45,0,0,0,2,F,Caucasian,1
Female,34,25 - 45,0,0,0,6,F,African-American,0
Male,45,Greater than 45,1,0,0,12,M,African-American,1
Male,54,Greater than 45,0,0,0,4,F,African-American,1
Male,51,Greater than 45,0,0,0,8,M,African-American,0
Male,28,25 - 45,0,0,0,0,F,African-American,0
Male,23,Less than 25,0,0,0,0,F,Caucasian,0
Male,30,25 - 45,0,0,0,0,F,Caucasian,1
Male,25,25 - 45,0,0,0,0,M,African-American,1
Male,25,25 - 45,0,0,0,2,F,Caucasian,0
Male,28,25 - 45,0,0,0,2,F,Caucasian,0
Female,32,25 - 45,0,0,0,0,M,African-American,1
Male,35,25 - 45,0,0,0,7,F,African-American,0
Male,49,Greater than 45,0,0,0,0,M,African-American,1
Male,36,25 - 45,0,0,0,5,F,Caucasian,1
Male,33,25 - 45,0,0,0,16,M,African-American,1
Female,58,Greater than 45,0,0,0,1,M,Caucasian,0
Male,22,Less than 25,0,0,0,2,F,African-American,0
Male,28,25 - 45,0,0,0,2,F,Caucasian,1
Male,26,25 - 45,0,1,0,6,F,African-American,1
Female,36,25 - 45,0,0,0,3,F,Caucasian,1
Male,23,Less than 25,0,0,0,0,F,Caucasian,0
Male,22,Less than 25,0,0,0,0,F,African-American,1
Male,26,25 - 45,0,0,0,0,F,African-American,0
Male,25,25 - 45,0,0,0,1,F,African-American,0
Male,28,25 - 45,0,0,0,0,M,African-American,1
Male,56,Greater than 45,0,0,0,1,F,African-American,0
Male,36,25 - 45,0,0,0,0,F,African-American,0
Male,51,Greater than 45,0,0,0,0,M,Caucasian,0
Female,35,25 - 45,2,0,0,9,F,African-American,0
Male,24,Less than 25,0,0,0,0,M,Caucasian,1
Male,27,25 - 45,0,0,0,6,M,African-American,1
Male,22,Less than 25,0,1,0,2,F,Caucasian,1
Female,23,Less than 25,0,0,0,4,M,Caucasian,1
Female,27,25 - 45,0,0,0,0,M,Caucasian,1
Male,31,25 - 45,0,0,0,8,F,African-American,1
Male,25,25 - 45,0,0,1,3,F,Caucasian,0
Female,52,Greater than 45,0,0,0,0,M,Caucasian,0
Female,24,Less than 25,0,0,0,0,F,Caucasian,0
Male,38,25 - 45,0,0,0,2,F,Caucasian,0
Male,20,Less than 25,0,0,0,3,F,African-American,1
Male,34,25 - 45,0,0,0,2,F,African-American,0
Male,25,25 - 45,0,0,0,11,M,African-American,1
Female,24,Less than 25,0,0,0,0,F,Caucasian,0
Male,49,Greater than 45,0,0,0,4,M,Caucasian,1
Male,27,25 - 45,0,0,0,15,F,African-American,1
Male,28,25 - 45,0,0,0,10,F,African-American,1
Male,55,Greater than 45,0,0,0,0,F,Caucasian,0
Male,47,Greater than 45,0,0,0,3,M,Caucasian,1
Male,55,Greater than 45,0,0,0,10,M,African-American,1
Male,22,Less than 25,0,0,0,0,F,African-American,1
Male,32,25 - 45,0,0,0,9,F,African-American,0
Male,55,Greater than 45,0,0,0,0,F,Caucasian,0
Male,23,Less than 25,0,0,0,3,M,African-American,0
Male,54,Greater than 45,0,0,0,2,F,Caucasian,1
Male,27,25 - 45,0,0,0,0,M,African-American,1
Female,29,25 - 45,0,0,0,5,F,African-American,0
Female,45,Greater than 45,0,0,0,0,M,Caucasian,0
Male,40,25 - 45,0,0,0,4,F,Caucasian,1
Male,38,25 - 45,0,0,0,7,F,African-American,1
Male,26,25 - 45,0,0,0,3,F,African-American,1
Female,37,25 - 45,0,0,0,0,F,African-American,0
Male,41,25 - 45,0,0,0,1,F,Caucasian,0
Male,57,Greater than 45,0,0,0,1,F,African-American,0
Male,34,25 - 45,0,0,0,3,M,African-American,0
Male,29,25 - 45,0,0,0,1,F,African-American,1
Male,22,Less than 25,0,0,0,1,F,Caucasian,0
Female,22,Less than 25,0,0,0,0,M,African-American,1
Male,21,Less than 25,0,0,0,0,M,African-American,0
Male,56,Greater than 45,0,0,0,1,M,Caucasian,0
Male,48,Greater than 45,0,0,0,4,F,African-American,0
Male,27,25 - 45,0,0,0,2,F,Caucasian,1
Male,23,Less than 25,0,0,1,5,F,African-American,1
Male,47,Greater than 45,0,0,0,3,F,African-American,1
Male,33,25 - 45,0,1,0,6,M,African-American,1
Male,58,Greater than 45,0,0,0,1,F,Caucasian,0
Female,33,25 - 45,0,0,0,1,F,African-American,0
Female,40,25 - 45,0,0,0,2,M,African-American,0
Male,22,Less than 25,0,0,0,0,F,Caucasian,0
Male,39,25 - 45,0,0,0,2,F,Caucasian,0
Male,35,25 - 45,0,0,1,1,F,Caucasian,0
Male,43,25 - 45,0,0,0,7,F,African-American,1
Male,26,25 - 45,0,0,0,2,F,African-American,1
Female,39,25 - 45,0,0,0,1,F,Caucasian,0
Male,36,25 - 45,0,0,1,16,M,African-American,1
Male,21,Less than 25,0,0,0,0,M,Caucasian,1
Male,53,Greater than 45,0,0,0,6,F,African-American,0
Male,37,25 - 45,0,0,0,0,F,Caucasian,0
Male,21,Less than 25,0,0,0,1,F,African-American,1
Male,28,25 - 45,0,0,0,1,F,African-American,0
Male,21,Less than 25,0,0,0,1,F,African-American,0
Male,56,Greater than 45,0,0,0,0,F,African-American,0
Male,30,25 - 45,0,0,0,3,M,Caucasian,0
Male,27,25 - 45,0,0,0,0,F,Caucasian,1
Male,27,25 - 45,0,0,0,1,F,African-American,0
Male,41,25 - 45,0,0,1,7,M,African-American,1
Female,30,25 - 45,0,0,0,7,M,African-American,1
Male,32,25 - 45,0,1,3,7,F,African-American,1
Male,32,25 - 45,0,0,0,3,F,African-American,0
Female,34,25 - 45,0,0,0,5,F,Caucasian,1
Male,46,Greater than 45,0,0,0,3,F,African-American,0
Male,24,Less than 25,0,0,0,1,F,African-American,1
Male,32,25 - 45,0,0,1,7,F,African-American,1
Male,43,25 - 45,0,0,0,6,F,Caucasian,1
Male,50,Greater than 45,0,0,0,3,F,Caucasian,0
Male,30,25 - 45,3,0,0,4,F,Caucasian,1
Male,37,25 - 45,0,0,0,3,M,African-American,0
Male,40,25 - 45,0,0,0,3,M,Caucasian,0
Female,53,Greater than 45,0,0,0,0,M,Caucasian,0
Male,33,25 - 45,0,0,0,4,M,African-American,0
Female,22,Less than 25,0,0,0,0,M,African-American,0
Male,27,25 - 45,0,0,0,2,M,African-American,1
Male,25,25 - 45,0,0,0,5,M,African-American,1
Male,24,Less than 25,0,0,0,2,F,Caucasian,0
Female,24,Less than 25,0,0,0,2,F,African-American,1
Female,26,25 - 45,0,0,0,1,F,African-American,0
Female,26,25 - 45,0,0,0,3,F,African-American,1
Male,20,Less than 25,0,0,0,0,F,Caucasian,1
Male,27,25 - 45,0,0,0,4,M,African-American,1
Male,24,Less than 25,0,0,0,1,F,Caucasian,1
Male,26,25 - 45,0,0,0,8,F,African-American,1
Male,26,25 - 45,0,0,0,5,M,Caucasian,0
Male,64,Greater than 45,0,0,0,13,M,African-American,0
Male,24,Less than 25,0,0,0,0,F,Caucasian,0
Female,57,Greater than 45,0,0,0,0,M,Caucasian,0
Female,46,Greater than 45,0,0,0,0,M,Caucasian,0
Male,56,Greater than 45,0,0,0,16,F,African-American,0
Female,39,25 - 45,0,0,0,0,M,Caucasian,0
Male,68,Greater than 45,0,0,0,4,M,Caucasian,0
Male,28,25 - 45,0,0,0,1,M,African-American,1
Male,39,25 - 45,0,0,0,19,M,African-American,1
Male,38,25 - 45,0,0,0,0,M,Caucasian,0
Female,25,25 - 45,0,0,0,3,M,African-American,0
Male,25,25 - 45,0,0,1,2,F,Caucasian,0
Male,21,Less than 25,0,0,0,3,F,African-American,1
Male,31,25 - 45,0,0,0,2,F,Caucasian,0
Male,33,25 - 45,0,0,0,3,F,African-American,1
Male,26,25 - 45,0,0,0,20,F,African-American,1
Female,35,25 - 45,0,0,0,13,F,African-American,0
Male,34,25 - 45,0,6,1,19,M,African-American,0
Female,42,25 - 45,0,0,0,1,F,African-American,0
Male,26,25 - 45,1,2,0,9,F,African-American,1
Male,36,25 - 45,0,0,0,2,F,African-American,1
Male,41,25 - 45,1,1,0,24,F,African-American,1
Male,27,25 - 45,0,0,0,0,F,Caucasian,0
Male,45,Greater than 45,0,0,0,3,F,Caucasian,1
Male,34,25 - 45,0,0,0,5,F,Caucasian,0
Male,25,25 - 45,0,1,0,6,F,Caucasian,1
Male,24,Less than 25,0,0,0,2,M,African-American,1
Male,27,25 - 45,0,0,0,2,F,African-American,0
Male,30,25 - 45,0,0,1,2,M,Caucasian,1
Male,22,Less than 25,0,2,0,3,F,Caucasian,1
Male,27,25 - 45,0,0,0,0,F,African-American,0
Male,41,25 - 45,0,0,0,19,F,African-American,1
Male,30,25 - 45,0,0,0,0,F,Caucasian,0
Male,24,Less than 25,0,0,0,3,F,African-American,0
Male,39,25 - 45,0,0,0,0,M,African-American,0
Female,32,25 - 45,0,0,0,3,F,African-American,1
Female,29,25 - 45,0,0,0,0,F,Caucasian,1
Male,26,25 - 45,0,1,0,24,F,African-American,1
Male,24,Less than 25,0,0,0,2,F,African-American,1
Male,20,Less than 25,1,1,1,4,F,African-American,1
Male,25,25 - 45,0,0,1,1,M,African-American,1
Female,31,25 - 45,0,0,0,0,F,Caucasian,1
Male,25,25 - 45,0,0,0,0,M,African-American,1
Male,41,25 - 45,0,0,0,0,F,Caucasian,1
Male,25,25 - 45,0,0,0,0,F,Caucasian,0
Male,25,25 - 45,0,0,0,2,F,African-American,1
Male,22,Less than 25,0,0,0,1,F,African-American,1
Female,25,25 - 45,0,0,0,0,F,African-American,0
Male,38,25 - 45,0,0,0,0,M,African-American,0
Female,49,Greater than 45,0,0,0,4,M,Caucasian,0
Female,35,25 - 45,0,0,0,2,M,Caucasian,0
Male,21,Less than 25,0,0,0,1,F,Caucasian,0
Female,24,Less than 25,0,0,1,11,M,African-American,1
Male,28,25 - 45,0,0,0,3,F,Caucasian,0
Male,34,25 - 45,0,0,0,4,F,African-American,1
Male,57,Greater than 45,0,0,0,8,M,African-American,0
Male,40,25 - 45,0,0,0,15,F,African-American,1
Male,22,Less than 25,0,0,0,2,M,African-American,1
Male,37,25 - 45,0,0,0,3,M,African-American,1
Female,43,25 - 45,0,0,0,0,F,African-American,0
Male,26,25 - 45,0,0,0,5,F,African-American,1
Male,24,Less than 25,0,0,0,2,F,Caucasian,1
Male,56,Greater than 45,0,0,0,1,F,Caucasian,1
Male,23,Less than 25,0,0,1,2,F,African-American,1
Male,43,25 - 45,0,0,0,12,F,Caucasian,0
Male,21,Less than 25,0,0,0,0,F,African-American,1
Male,51,Greater than 45,0,0,0,2,F,African-American,0
Male,20,Less than 25,0,0,0,0,M,African-American,1
Male,42,25 - 45,0,0,0,17,F,African-American,1
Female,30,25 - 45,0,0,0,2,M,African-American,0
Male,28,25 - 45,1,1,1,4,M,Caucasian,1
Female,24,Less than 25,0,0,0,9,M,Caucasian,1
Male,22,Less than 25,0,0,0,1,F,African-American,1
Male,50,Greater than 45,0,0,0,1,F,Caucasian,0
Male,30,25 - 45,0,0,0,5,M,African-American,0
Male,28,25 - 45,0,0,0,0,F,Caucasian,1
Male,21,Less than 25,0,0,0,3,F,African-American,1
Female,51,Greater than 45,0,0,0,0,F,Caucasian,0
Male,21,Less than 25,0,0,0,1,F,African-American,0
Male,29,25 - 45,0,0,0,0,F,Caucasian,1
Male,43,25 - 45,0,0,0,0,M,Caucasian,0
Male,22,Less than 25,0,0,0,1,F,African-American,0
Male,52,Greater than 45,0,0,0,0,F,African-American,1
Male,36,25 - 45,0,0,0,0,F,African-American,0
Male,24,Less than 25,0,0,0,0,F,African-American,0
Male,26,25 - 45,0,1,0,5,F,African-American,0
Male,27,25 - 45,0,0,0,8,M,African-American,0
Male,19,Less than 25,0,0,0,0,M,Caucasian,1
Male,26,25 - 45,0,0,0,2,F,Caucasian,0
Female,29,25 - 45,0,0,0,0,F,African-American,0
Female,29,25 - 45,0,0,0,20,F,Caucasian,1
Male,38,25 - 45,0,0,0,1,F,African-American,1
Male,34,25 - 45,1,0,0,5,F,African-American,0
Female,29,25 - 45,0,0,0,1,M,African-American,0
Male,24,Less than 25,0,0,0,1,F,African-American,0
Male,50,Greater than 45,0,0,0,0,F,Caucasian,0
Female,24,Less than 25,0,0,0,0,M,African-American,0
Female,31,25 - 45,0,0,0,0,F,African-American,0
Male,36,25 - 45,0,0,0,13,F,African-American,1
Male,32,25 - 45,0,0,0,13,M,African-American,1
Male,42,25 - 45,0,0,0,1,M,African-American,1
Male,22,Less than 25,0,0,0,0,F,African-American,0
Male,26,25 - 45,0,0,0,5,F,African-American,1
Male,26,25 - 45,0,0,0,10,F,African-American,1
Male,53,Greater than 45,0,0,0,3,M,Caucasian,1
Male,23,Less than 25,0,1,2,2,F,African-American,1
Male,22,Less than 25,0,0,0,0,F,Caucasian,0
Male,27,25 - 45,0,0,0,0,M,Caucasian,0
Male,42,25 - 45,0,0,0,2,F,Caucasian,1
Male,31,25 - 45,0,0,0,4,F,African-American,1
Male,80,Greater than 45,0,0,0,0,M,Caucasian,0
Male,68,Greater than 45,0,0,0,6,M,African-American,0
Male,23,Less than 25,0,0,0,1,F,African-American,0
Male,36,25 - 45,0,0,0,4,F,African-American,1
Male,24,Less than 25,0,0,0,0,F,Caucasian,0
Male,21,Less than 25,0,0,1,0,F,Caucasian,1
Male,26,25 - 45,0,0,0,3,M,African-American,1
Female,30,25 - 45,0,0,0,8,F,African-American,1
Male,36,25 - 45,0,0,0,1,F,Caucasian,0
Male,21,Less than 25,0,0,0,0,F,African-American,1
Female,31,25 - 45,0,0,0,1,M,African-American,0
Female,20,Less than 25,0,0,0,0,F,African-American,1
Male,49,Greater than 45,0,0,0,4,M,Caucasian,0
Male,24,Less than 25,0,0,0,0,F,Caucasian,0
Male,20,Less than 25,0,0,0,0,F,African-American,1
Male,44,25 - 45,0,0,0,1,M,Caucasian,0
Female,25,25 - 45,0,0,0,1,F,African-American,0
Male,41,25 - 45,0,0,0,11,F,Caucasian,1
Male,25,25 - 45,0,0,0,1,F,African-American,0
Male,33,25 - 45,0,0,0,0,F,African-American,0
Male,20,Less than 25,0,0,0,0,F,African-American,1
Male,21,Less than 25,0,0,0,1,F,African-American,1
Male,44,25 - 45,0,0,0,3,F,Caucasian,0
Male,23,Less than 25,0,0,1,1,F,African-American,1
Male,35,25 - 45,0,0,0,0,M,African-American,1
Female,41,25 - 45,0,0,0,0,M,African-American,0
Male,30,25 - 45,0,0,0,1,F,African-American,0
Male,36,25 - 45,0,0,0,7,F,African-American,1
Male,26,25 - 45,0,0,0,1,F,African-American,1
Male,23,Less than 25,0,0,0,0,M,Caucasian,1
Female,43,25 - 45,0,0,1,9,M,African-American,0
Male,30,25 - 45,0,0,0,3,F,African-American,1
Male,44,25 - 45,0,0,0,1,F,Caucasian,1
Male,39,25 - 45,0,0,0,1,F,Caucasian,0
Male,31,25 - 45,0,0,0,6,F,African-American,1
Male,63,Greater than 45,0,0,0,5,M,Caucasian,0
Female,66,Greater than 45,0,0,0,11,F,African-American,1
Male,24,Less than 25,0,0,2,3,F,Caucasian,0
Male,21,Less than 25,1,0,3,2,M,Caucasian,0
Female,48,Greater than 45,0,0,0,0,F,Caucasian,0
Male,37,25 - 45,0,0,0,0,F,African-American,0
Male,21,Less than 25,0,0,0,0,M,African-American,1
Female,64,Greater than 45,0,0,0,0,M,Caucasian,0
Male,22,Less than 25,0,0,0,0,M,Caucasian,0
Male,43,25 - 45,0,0,0,8,F,Caucasian,0
Male,25,25 - 45,0,0,0,3,F,Caucasian,1
Male,33,25 - 45,0,0,0,10,F,Caucasian,0
Male,26,25 - 45,0,0,0,1,F,African-American,0
Female,33,25 - 45,0,0,0,1,M,Caucasian,0
Male,44,25 - 45,0,0,0,0,F,African-American,0
Male,31,25 - 45,0,0,0,0,F,African-American,0
Male,50,Greater than 45,0,0,0,9,M,Caucasian,1
Male,33,25 - 45,0,2,2,16,F,African-American,1
Male,31,25 - 45,0,0,0,1,F,African-American,1
Female,43,25 - 45,0,0,0,2,M,African-American,0
Male,27,25 - 45,0,0,0,0,M,African-American,1
Male,31,25 - 45,0,0,0,6,M,African-American,1
Male,26,25 - 45,0,0,0,2,F,African-American,1
Male,20,Less than 25,2,2,0,4,F,African-American,1
Male,29,25 - 45,3,0,0,6,F,African-American,0
Male,31,25 - 45,0,0,1,11,F,African-American,1
Male,59,Greater than 45,0,0,0,0,M,Caucasian,0
Male,49,Greater than 45,0,0,0,1,M,African-American,1
Male,36,25 - 45,0,0,0,11,M,Caucasian,1
Female,23,Less than 25,0,0,0,1,F,African-American,0
Male,46,Greater than 45,0,0,0,26,F,Caucasian,1
Male,59,Greater than 45,0,0,0,2,M,Caucasian,1
Male,34,25 - 45,0,0,0,0,F,African-American,0
Male,54,Greater than 45,0,0,0,1,F,African-American,0
Male,24,Less than 25,0,1,0,3,F,African-American,1
Male,22,Less than 25,0,0,0,0,F,Caucasian,1
Male,36,25 - 45,0,0,0,0,F,African-American,0
Male,61,Greater than 45,0,0,0,0,M,Caucasian,0
Female,38,25 - 45,0,0,0,0,M,African-American,0
Male,32,25 - 45,0,0,0,0,F,African-American,0
Male,37,25 - 45,0,0,0,1,F,Caucasian,1
Male,21,Less than 25,0,0,0,4,F,African-American,0
Male,57,Greater than 45,0,0,0,0,F,African-American,1
Male,68,Greater than 45,0,0,0,2,F,African-American,0
Male,24,Less than 25,0,0,0,0,M,African-American,0
Male,46,Greater than 45,0,0,0,3,F,African-American,1
Male,41,25 - 45,0,0,0,1,F,Caucasian,1
Male,25,25 - 45,0,0,2,8,F,African-American,1
Male,24,Less than 25,0,0,0,7,F,African-American,1
Male,41,25 - 45,0,0,0,1,F,African-American,0
Male,33,25 - 45,0,0,0,1,F,Caucasian,0
Male,23,Less than 25,0,0,0,0,F,African-American,0
Female,47,Greater than 45,0,0,0,28,F,Caucasian,1
Female,51,Greater than 45,0,0,0,0,F,Caucasian,0
Male,36,25 - 45,0,0,0,1,M,Caucasian,0
Male,43,25 - 45,0,0,0,0,M,African-American,0
Male,26,25 - 45,0,0,0,4,F,African-American,1
Male,60,Greater than 45,0,0,0,1,F,African-American,0
Male,24,Less than 25,0,0,0,0,M,African-American,1
Male,20,Less than 25,0,0,0,0,F,Caucasian,1
Female,28,25 - 45,0,0,0,0,M,Caucasian,0
Male,28,25 - 45,0,2,0,7,F,African-American,1
Male,58,Greater than 45,0,0,0,2,M,Caucasian,1
Female,24,Less than 25,0,0,0,2,F,African-American,1
Male,37,25 - 45,0,0,0,0,F,African-American,0
Male,28,25 - 45,0,0,0,8,F,African-American,1
Male,46,Greater than 45,0,0,0,14,F,Caucasian,1
Male,45,Greater than 45,0,0,0,2,M,Caucasian,0
Male,20,Less than 25,0,0,1,2,F,African-American,1
Male,52,Greater than 45,0,0,0,0,M,African-American,0
Male,29,25 - 45,0,0,0,0,M,African-American,0
Male,34,25 - 45,0,0,4,11,F,African-American,1
Male,24,Less than 25,0,0,0,0,F,African-American,1
Male,28,25 - 45,0,0,0,6,F,African-American,1
Male,28,25 - 45,0,0,0,2,F,African-American,1
Male,29,25 - 45,0,0,0,0,F,African-American,0
Female,55,Greater than 45,0,0,0,2,F,Caucasian,0
Male,24,Less than 25,0,0,0,3,F,Caucasian,1
Male,20,Less than 25,0,0,0,0,F,African-American,0
Male,23,Less than 25,0,0,0,0,M,African-American,0
Male,44,25 - 45,0,0,0,6,F,African-American,1
Male,34,25 - 45,2,0,1,8,F,African-American,1
Male,55,Greater than 45,0,0,0,0,M,African-American,1
Female,23,Less than 25,0,0,0,0,F,African-American,1
Female,23,Less than 25,0,0,0,3,F,African-American,1
Male,77,Greater than 45,0,0,0,0,M,African-American,0
Male,52,Greater than 45,0,0,0,3,M,Caucasian,0
Male,34,25 - 45,2,0,0,8,F,African-American,1
Male,30,25 - 45,0,0,0,2,M,Caucasian,1
Male,30,25 - 45,0,0,0,3,M,African-American,1
Male,26,25 - 45,0,0,0,0,F,African-American,1
Female,51,Greater than 45,0,0,0,1,M,Caucasian,0
Male,34,25 - 45,0,0,0,2,F,African-American,0
Male,23,Less than 25,0,0,0,0,F,Caucasian,0
Male,32,25 - 45,0,0,0,2,F,Caucasian,0
Male,38,25 - 45,1,5,0,8,M,African-American,0
Male,21,Less than 25,0,0,0,0,F,African-American,1
Male,53,Greater than 45,0,0,0,8,M,Caucasian,1
Male,34,25 - 45,0,0,0,1,F,Caucasian,0
Male,25,25 - 45,0,0,0,5,F,Caucasian,1
Male,54,Greater than 45,0,0,0,1,M,African-American,0
Male,25,25 - 45,0,0,0,2,M,Caucasian,1
Male,22,Less than 25,0,0,1,0,F,African-American,1
Female,23,Less than 25,0,0,0,2,F,African-American,1
Male,27,25 - 45,0,0,0,1,M,Caucasian,1
Male,45,Greater than 45,0,0,0,7,F,African-American,0
Female,31,25 - 45,0,0,0,9,F,Caucasian,1
Male,45,Greater than 45,0,0,0,1,M,Caucasian,0
Male,28,25 - 45,1,0,0,12,F,African-American,0
Male,24,Less than 25,0,0,1,1,F,African-American,1
Female,28,25 - 45,0,0,0,6,M,Caucasian,1
Male,41,25 - 45,0,0,0,2,F,African-American,0
Male,35,25 - 45,0,0,2,3,M,African-American,1
Male,20,Less than 25,1,0,0,1,F,African-American,1
Male,32,25 - 45,0,3,0,19,F,African-American,1
Male,28,25 - 45,0,0,0,2,F,African-American,0
Male,33,25 - 45,0,0,0,7,F,African-American,1
Male,26,25 - 45,0,1,1,8,F,African-American,1
Male,22,Less than 25,0,0,0,1,M,African-American,1
Female,25,25 - 45,0,0,0,4,F,African-American,0
Female,23,Less than 25,0,0,2,1,M,Caucasian,0
Male,30,25 - 45,0,0,0,2,F,African-American,1
Male,25,25 - 45,0,0,0,11,M,African-American,1
Male,33,25 - 45,0,0,0,3,F,African-American,1
Male,35,25 - 45,0,0,0,3,M,Caucasian,0
Male,34,25 - 45,0,0,0,13,F,Caucasian,1
Male,37,25 - 45,0,0,0,2,F,African-American,1
Female,55,Greater than 45,0,0,0,0,F,Caucasian,1
Male,43,25 - 45,0,0,0,1,M,Caucasian,0
Male,27,25 - 45,0,5,1,27,M,African-American,1
Male,26,25 - 45,0,0,0,7,F,African-American,0
Female,42,25 - 45,0,0,0,4,M,Caucasian,1
Male,41,25 - 45,0,0,0,1,F,Caucasian,0
Male,21,Less than 25,0,1,0,2,M,African-American,1
Male,30,25 - 45,0,0,0,4,M,African-American,1
Male,30,25 - 45,0,0,0,1,F,Caucasian,0
Female,45,Greater than 45,0,0,0,0,F,Caucasian,1
Male,23,Less than 25,0,0,0,2,F,African-American,1
Female,31,25 - 45,0,0,0,2,F,African-American,1
Male,40,25 - 45,0,0,0,8,M,African-American,1
Male,33,25 - 45,0,0,0,1,F,African-American,0
Male,40,25 - 45,0,0,0,11,M,African-American,1
Male,56,Greater than 45,0,0,0,1,F,Caucasian,0
Male,21,Less than 25,0,0,0,0,M,African-American,1
Male,51,Greater than 45,0,0,0,4,F,African-American,0
Male,36,25 - 45,0,0,0,0,M,Caucasian,0
Male,30,25 - 45,0,0,0,0,M,Caucasian,0
Female,21,Less than 25,0,0,0,0,F,Caucasian,0
Male,41,25 - 45,0,0,0,3,M,African-American,1
Female,22,Less than 25,0,0,0,0,F,Caucasian,1
Female,40,25 - 45,0,0,0,2,F,African-American,0
Male,37,25 - 45,0,0,0,2,F,African-American,0
Female,37,25 - 45,0,0,0,0,F,African-American,0
Female,23,Less than 25,0,0,0,2,F,African-American,1
Male,19,Less than 25,0,0,0,1,F,African-American,1
Male,26,25 - 45,0,0,0,1,F,Caucasian,1
Male,25,25 - 45,0,0,0,0,M,African-American,0
Male,39,25 - 45,0,0,0,17,F,Caucasian,1
Male,36,25 - 45,0,0,0,0,F,Caucasian,1
Male,26,25 - 45,0,0,0,6,M,African-American,0
Male,51,Greater than 45,0,0,0,8,M,African-American,1
Male,20,Less than 25,0,0,0,0,F,African-American,0
Female,43,25 - 45,0,0,0,0,M,Caucasian,0
Male,22,Less than 25,0,0,0,0,F,African-American,1
Female,24,Less than 25,0,0,0,0,M,Caucasian,1
Male,35,25 - 45,0,0,0,2,F,African-American,0
Male,55,Greater than 45,0,0,0,0,M,Caucasian,0
Female,52,Greater than 45,0,0,0,0,M,African-American,0
Female,33,25 - 45,0,0,0,0,M,African-American,0
Male,32,25 - 45,0,0,0,3,F,African-American,1
Male,20,Less than 25,1,2,0,5,F,African-American,1
Male,67,Greater than 45,0,0,0,8,F,African-American,0
Male,31,25 - 45,0,0,0,7,M,African-American,0
Male,21,Less than 25,0,0,0,0,F,Caucasian,1
Male,30,25 - 45,0,0,0,4,M,African-American,0
Male,55,Greater than 45,0,0,0,0,M,Caucasian,0
Male,25,25 - 45,0,0,0,0,F,African-American,0
Male,25,25 - 45,0,0,0,0,F,African-American,0
Male,27,25 - 45,0,0,0,10,F,African-American,1
Male,22,Less than 25,0,0,0,0,F,African-American,0
Male,37,25 - 45,0,0,0,8,F,African-American,0
Male,68,Greater than 45,0,0,0,7,F,Caucasian,1
Male,37,25 - 45,0,0,0,0,F,Caucasian,0
Male,22,Less than 25,0,0,0,5,M,Caucasian,1
Male,30,25 - 45,0,0,0,4,M,African-American,0
Male,34,25 - 45,0,0,0,1,M,African-American,0
Male,37,25 - 45,0,0,0,4,M,Caucasian,1
Female,41,25 - 45,0,0,0,8,F,African-American,1
Male,36,25 - 45,0,0,0,2,M,Caucasian,0
Male,26,25 - 45,0,0,0,2,F,Caucasian,0
